Year,state,TotalCount,pop1000,epi_rate,division,region
1925,KENTUCKY,89,2520,3.5317460317460316,East South Central,South
1925,LOUISIANA,33,1972,1.6734279918864097,West South Central,South
1925,MAINE,26,792,3.2828282828282833,New England,Northeast
1925,MARYLAND,13,1556,0.8354755784061696,South Atlantic,South
1925,MASSACHUSETTS,11086,4154,266.87530091478095,New England,Northeast
1925,MICHIGAN,3645,4331,84.16070191641654,East North Central,North Central
1925,MINNESOTA,286,2540,11.25984251968504,West North Central,North Central
1925,MISSOURI,162,3526,4.594441293250142,West North Central,North Central
1925,MONTANA,553,535,103.3644859813084,Mountain,West
1925,NEBRASKA,57,1343,4.244229337304542,West North Central,North Central
1925,NEVADA,0,85,0,Mountain,West
1925,NEW HAMPSHIRE,98,459,21.350762527233115,New England,Northeast
1925,NEW JERSEY,3120,3664,85.1528384279476,Middle Atlantic,Northeast
1925,NEW MEXICO,14,396,3.535353535353535,Mountain,West
1925,NEW YORK,5974,11186,53.40604326837117,Middle Atlantic,Northeast
1925,NORTH CAROLINA,176,2895,6.079447322970639,South Atlantic,South
1925,NORTH DAKOTA,8,643,1.244167962674961,West North Central,North Central
1925,OHIO,4787,6434,74.40161641280696,East North Central,North Central
1925,OKLAHOMA,32,2216,1.444043321299639,West South Central,South
1925,OREGON,65,883,7.361268403171008,Pacific,West
1925,PENNSYLVANIA,16686,9478,176.04979953576705,Middle Atlantic,Northeast
1925,SOUTH CAROLINA,15,1718,0.8731082654249126,South Atlantic,South
1925,SOUTH DAKOTA,9,682,1.3196480938416422,West North Central,North Central
1925,TENNESSEE,540,2531,21.33544053733702,East South Central,South
1925,TEXAS,57,5332,1.0690172543135783,West South Central,South
1925,UTAH,52,487,10.677618069815194,Mountain,West
1925,VERMONT,129,355,36.33802816901409,New England,Northeast
1925,VIRGINIA,577,2423,23.813454395377633,South Atlantic,South
1925,WASHINGTON,228,1494,15.261044176706829,Pacific,West
1925,WEST VIRGINIA,622,1593,39.04582548650345,South Atlantic,South
1925,WISCONSIN,7211,2863,251.86866922808244,East North Central,North Central
1926,ALABAMA,1797,2567,70.00389559797429,East South Central,South
1926,ARIZONA,12,403,2.977667493796526,Mountain,West
1926,ARKANSAS,325,1826,17.798466593647316,West South Central,South
1926,CALIFORNIA,4781,4929,96.99736254818421,Pacific,West
1926,COLORADO,1151,1016,113.28740157480314,Mountain,West
1926,CONNECTICUT,3111,1531,203.2005225342913,New England,Northeast
1926,DELAWARE,1283,225,570.2222222222222,South Atlantic,South
1926,FLORIDA,194,1368,14.181286549707602,South Atlantic,South
1926,GEORGIA,649,2869,22.62112234227954,South Atlantic,South
1926,IDAHO,47,441,10.657596371882086,Mountain,West
1926,ILLINOIS,8500,7395,114.94252873563218,East North Central,North Central
1926,INDIANA,12291,3148,390.438373570521,East North Central,North Central
1926,IOWA,1985,2432,81.62006578947368,West North Central,North Central
1926,KANSAS,1662,1836,90.52287581699346,West North Central,North Central
1926,KENTUCKY,3772,2545,148.21218074656187,East South Central,South
1926,LOUISIANA,209,2005,10.423940149625935,West South Central,South
1926,MAINE,1883,793,237.45271122320304,New England,Northeast
1926,MARYLAND,532,1576,33.756345177664976,South Atlantic,South
1926,MASSACHUSETTS,8182,4194,195.08822126847878,New England,Northeast
1926,MICHIGAN,17856,4451,401.16827679173224,East North Central,North Central
1926,MINNESOTA,3582,2560,139.921875,West North Central,North Central
1926,MISSOURI,3524,3556,99.10011248593926,West North Central,North Central
1926,MONTANA,1047,531,197.17514124293785,Mountain,West
1926,NEBRASKA,1148,1353,84.84848484848484,West North Central,North Central
1926,NEVADA,3,87,3.4482758620689653,Mountain,West
1926,NEW HAMPSHIRE,436,463,94.16846652267819,New England,Northeast
1926,NEW JERSEY,8417,3758,223.97551889302824,Middle Atlantic,Northeast
1926,NEW MEXICO,49,403,12.158808933002481,Mountain,West
1926,NEW YORK,6807,11257,60.469041485298035,Middle Atlantic,Northeast
1926,NORTH CAROLINA,1559,2959,52.68671848597499,South Atlantic,South
1926,NORTH DAKOTA,288,651,44.23963133640553,West North Central,North Central
1926,OHIO,24870,6504,382.380073800738,East North Central,North Central
1926,OKLAHOMA,106,2256,4.698581560283688,West South Central,South
1926,OREGON,776,905,85.74585635359117,Pacific,West
1926,PENNSYLVANIA,15518,9594,161.74692516155932,Middle Atlantic,Northeast
1926,SOUTH CAROLINA,106,1726,6.1413673232908454,South Atlantic,South
1926,SOUTH DAKOTA,447,683,65.44655929721816,West North Central,North Central
1926,TENNESSEE,3732,2553,146.18096357226793,East South Central,South
1926,TEXAS,102,5453,1.8705299834953237,West South Central,South
1926,UTAH,1982,494,401.21457489878543,Mountain,West
1926,VERMONT,188,356,52.80898876404494,New England,Northeast
1926,VIRGINIA,4221,2419,174.49359239355104,South Atlantic,South
1926,WASHINGTON,2117,1516,139.6437994722955,Pacific,West
1926,WEST VIRGINIA,2314,1623,142.5754775107825,South Atlantic,South
1926,WISCONSIN,10205,2892,352.8699861687413,East North Central,North Central
1927,ALABAMA,1843,2609,70.64009198926792,East South Central,South
1927,ARIZONA,44,414,10.628019323671497,Mountain,West
1927,ARKANSAS,1251,1840,67.98913043478261,West South Central,South
1927,CALIFORNIA,14978,5147,291.0044686224985,Pacific,West
1927,COLORADO,7720,1028,750.9727626459144,Mountain,West
1927,CONNECTICUT,779,1557,50.03211303789339,New England,Northeast
1927,DELAWARE,30,229,13.100436681222707,South Atlantic,South
1927,FLORIDA,1502,1418,105.92383638928067,South Atlantic,South
1927,GEORGIA,1624,2891,56.17433414043583,South Atlantic,South
1927,IDAHO,287,447,64.20581655480984,Mountain,West
1927,ILLINOIS,20012,7519,266.15241388482514,East North Central,North Central
1927,INDIANA,1407,3191,44.092760890003134,East North Central,North Central
1927,IOWA,2646,2441,108.39819746005735,West North Central,North Central
1927,KANSAS,2719,1836,148.09368191721134,West North Central,North Central
1927,KENTUCKY,109,2551,4.272834182673462,East South Central,South
1927,LOUISIANA,1937,2039,94.99754781755763,West South Central,South
1927,MAINE,368,796,46.231155778894475,New England,Northeast
1927,MARYLAND,392,1599,24.515322076297686,South Atlantic,South
1927,MASSACHUSETTS,7192,4223,170.3054700449917,New England,Northeast
1927,MICHIGAN,3195,4589,69.62301154935716,East North Central,North Central
1927,MINNESOTA,241,2588,9.312210200927357,West North Central,North Central
1927,MISSOURI,1791,3576,50.08389261744966,West North Central,North Central
1927,MONTANA,416,527,78.93738140417457,Mountain,West
1927,NEBRASKA,2894,1365,212.01465201465203,West North Central,North Central
1927,NEVADA,38,88,43.18181818181818,Mountain,West
1927,NEW HAMPSHIRE,646,466,138.6266094420601,New England,Northeast
1927,NEW JERSEY,894,3891,22.97609868928296,Middle Atlantic,Northeast
1927,NEW MEXICO,617,410,150.4878048780488,Mountain,West
1927,NEW YORK,6169,11174,55.2085197780562,Middle Atlantic,Northeast
1927,NORTH CAROLINA,6646,3027,219.55731747604887,South Atlantic,South
1927,NORTH DAKOTA,815,657,124.04870624048708,West North Central,North Central
1927,OHIO,1834,6577,27.885053975976888,East North Central,North Central
1927,OKLAHOMA,1583,2306,68.6470078057242,West South Central,South
1927,OREGON,2457,925,265.6216216216216,Pacific,West
1927,PENNSYLVANIA,8831,9745,90.62083119548487,Middle Atlantic,Northeast
1927,RHODE ISLAND,30,677,4.431314623338257,New England,Northeast
1927,SOUTH CAROLINA,3098,1736,178.45622119815667,South Atlantic,South
1927,SOUTH DAKOTA,1452,682,212.9032258064516,West North Central,North Central
1927,TENNESSEE,1426,2608,54.67791411042945,East South Central,South
1927,TEXAS,2050,5577,36.7581136811906,West South Central,South
1927,UTAH,1968,500,393.6,Mountain,West
1927,VERMONT,331,357,92.71708683473389,New England,Northeast
1927,VIRGINIA,5545,2433,227.90793259350596,South Atlantic,South
1927,WASHINGTON,6175,1538,401.49544863459033,Pacific,West
1927,WEST VIRGINIA,520,1671,31.119090365050866,South Atlantic,South
1927,WISCONSIN,5688,2916,195.06172839506172,East North Central,North Central
1927,WYOMING,32,219,14.61187214611872,Mountain,West
1928,ALABAMA,10318,2640,390.8333333333333,East South Central,South
1928,ARIZONA,848,422,200.9478672985782,Mountain,West
1928,ARKANSAS,10317,1847,558.5814834867352,West South Central,South
1928,CALIFORNIA,5244,5344,98.12874251497006,Pacific,West
1928,COLORADO,3562,1014,351.28205128205127,Mountain,West
1928,CONNECTICUT,14140,1577,896.6391883322764,New England,Northeast
1928,DELAWARE,1024,233,439.48497854077254,South Atlantic,South
1928,FLORIDA,1834,1433,127.98325191905093,South Atlantic,South
1928,GEORGIA,5758,2903,198.34653806407167,South Atlantic,South
1928,IDAHO,87,449,19.37639198218263,Mountain,West
1928,ILLINOIS,9406,7576,124.15522703273496,East North Central,North Central
1928,INDIANA,10945,3212,340.75342465753425,East North Central,North Central
1928,IOWA,1031,2450,42.08163265306123,West North Central,North Central
1928,KANSAS,2904,1850,156.97297297297297,West North Central,North Central
1928,KENTUCKY,7449,2567,290.1830931047916,East South Central,South
1928,LOUISIANA,6946,2064,336.531007751938,West South Central,South
1928,MAINE,4292,797,538.5194479297364,New England,Northeast
1928,MARYLAND,17974,1610,1116.3975155279504,South Atlantic,South
1928,MASSACHUSETTS,53844,4217,1276.83187099834,New England,Northeast
1928,MICHIGAN,42825,4665,918.0064308681672,East North Central,North Central
1928,MINNESOTA,3732,2592,143.9814814814815,West North Central,North Central
1928,MISSOURI,8298,3601,230.435990002777,West North Central,North Central
1928,MONTANA,1133,541,209.42698706099816,Mountain,West
1928,NEBRASKA,1148,1371,83.73450036469731,West North Central,North Central
1928,NEVADA,2,89,2.247191011235955,Mountain,West
1928,NEW HAMPSHIRE,1480,468,316.2393162393162,New England,Northeast
1928,NEW JERSEY,39422,3968,993.4979838709678,Middle Atlantic,Northeast
1928,NEW MEXICO,3316,416,797.1153846153845,Mountain,West
1928,NEW YORK,86276,11599,743.8227433399431,Middle Atlantic,Northeast
1928,NORTH CAROLINA,59814,3082,1940.7527579493835,South Atlantic,South
1928,NORTH DAKOTA,398,665,59.849624060150376,West North Central,North Central
1928,OHIO,37339,6608,565.0575060532688,East North Central,North Central
1928,OKLAHOMA,6708,2344,286.17747440273035,West South Central,South
1928,OREGON,2769,936,295.83333333333337,Pacific,West
1928,PENNSYLVANIA,76976,9802,785.3091205876351,Middle Atlantic,Northeast
1928,RHODE ISLAND,5037,678,742.9203539823009,New England,Northeast
1928,SOUTH CAROLINA,21615,1739,1242.9557216791259,South Atlantic,South
1928,SOUTH DAKOTA,1149,685,167.73722627737226,West North Central,North Central
1928,TENNESSEE,10905,2624,415.5868902439025,East South Central,South
1928,TEXAS,7176,5675,126.44933920704847,West South Central,South
1928,UTAH,138,504,27.380952380952383,Mountain,West
1928,VERMONT,1249,358,348.8826815642458,New England,Northeast
1928,VIRGINIA,3809,2435,156.4271047227926,South Atlantic,South
1928,WASHINGTON,9030,1551,582.2050290135396,Pacific,West
1928,WEST VIRGINIA,3618,1696,213.32547169811323,South Atlantic,South
1928,WISCONSIN,4868,2923,166.54122476907287,East North Central,North Central
1928,WYOMING,503,220,228.63636363636363,Mountain,West
1929,ALABAMA,3091,2644,116.90620272314676,East South Central,South
1929,ARIZONA,240,430,55.81395348837209,Mountain,West
1929,ARKANSAS,1486,1852,80.23758099352052,West South Central,South
1929,CALIFORNIA,6262,5531,113.21641656120052,Pacific,West
1929,COLORADO,990,1008,98.21428571428571,Mountain,West
1929,CONNECTICUT,10419,1594,653.6386449184442,New England,Northeast
1929,DELAWARE,907,236,384.3220338983051,South Atlantic,South
1929,FLORIDA,1848,1445,127.88927335640139,South Atlantic,South
1929,GEORGIA,1374,2903,47.33034791594902,South Atlantic,South
1929,IDAHO,839,447,187.69574944071587,Mountain,West
1929,ILLINOIS,55025,7606,723.4420194583223,East North Central,North Central
1929,INDIANA,13840,3226,429.01425914445133,East North Central,North Central
1929,IOWA,2705,2460,109.95934959349594,West North Central,North Central
1929,KANSAS,12094,1867,647.7771826459561,West North Central,North Central
1929,KENTUCKY,1225,2606,47.006907137375286,East South Central,South
1929,LOUISIANA,2076,2086,99.52061361457335,West South Central,South
1929,MAINE,5890,797,739.021329987453,New England,Northeast
1929,MARYLAND,2065,1621,127.39049969154843,South Atlantic,South
1929,MASSACHUSETTS,17394,4229,411.30290848900455,New England,Northeast
1929,MICHIGAN,23785,4795,496.0375391032326,East North Central,North Central
1929,MINNESOTA,17375,2572,675.5443234836703,West North Central,North Central
1929,MISSOURI,10827,3622,298.92324682495854,West North Central,North Central
1929,MONTANA,5425,524,1035.3053435114502,Mountain,West
1929,NEBRASKA,5265,1375,382.90909090909093,West North Central,North Central
1929,NEVADA,10,90,11.11111111111111,Mountain,West
1929,NEW HAMPSHIRE,1823,467,390.3640256959315,New England,Northeast
1929,NEW JERSEY,8050,3989,201.8049636500376,Middle Atlantic,Northeast
1929,NEW MEXICO,245,420,58.333333333333336,Mountain,West
1929,NEW YORK,31286,12171,257.0536521239011,Middle Atlantic,Northeast
1929,NORTH CAROLINA,1232,3133,39.32333226939036,South Atlantic,South
1929,NORTH DAKOTA,2725,674,404.3026706231454,West North Central,North Central
1929,OHIO,51493,6626,777.135526712949,East North Central,North Central
1929,OKLAHOMA,1330,2372,56.070826306914,West South Central,South
1929,OREGON,6024,947,636.1140443505808,Pacific,West
1929,PENNSYLVANIA,52473,9723,539.6791113853749,Middle Atlantic,Northeast
1929,RHODE ISLAND,1804,684,263.7426900584795,New England,Northeast
1929,SOUTH CAROLINA,219,1739,12.593444508338125,South Atlantic,South
1929,SOUTH DAKOTA,2449,690,354.92753623188406,West North Central,North Central
1929,TENNESSEE,935,2604,35.906298003072195,East South Central,South
1929,TEXAS,5182,5762,89.93405067684832,West South Central,South
1929,UTAH,598,508,117.71653543307086,Mountain,West
1929,VERMONT,393,359,109.47075208913648,New England,Northeast
1929,VIRGINIA,455,2425,18.762886597938145,South Atlantic,South
1929,WASHINGTON,5979,1555,384.5016077170418,Pacific,West
1929,WEST VIRGINIA,8991,1717,523.6458940011648,South Atlantic,South
1929,WISCONSIN,45670,2934,1556.578050443081,East North Central,North Central
1929,WYOMING,697,223,312.5560538116592,Mountain,West
1930,ALABAMA,6069,2647,229.27842840952022,East South Central,South
1930,ARIZONA,2297,434,529.2626728110599,Mountain,West
1930,ARKANSAS,1229,1859,66.11081226465842,West South Central,South
1930,CALIFORNIA,56227,5711,984.5386097005779,Pacific,West
1930,COLORADO,18037,1040,1734.326923076923,Mountain,West
1930,CONNECTICUT,2378,1613,147.42715437073775,New England,Northeast
1930,DELAWARE,312,239,130.5439330543933,South Atlantic,South
1930,FLORIDA,6649,1471,452.0054384772264,South Atlantic,South
1930,GEORGIA,5369,2910,184.50171821305844,South Atlantic,South
1930,IDAHO,916,447,204.92170022371363,Mountain,West
1930,ILLINOIS,17913,7644,234.34065934065936,East North Central,North Central
1930,INDIANA,4950,3242,152.6835286859963,East North Central,North Central
1930,IOWA,12857,2475,519.4747474747475,West North Central,North Central
1930,KANSAS,15317,1883,813.4360063728094,West North Central,North Central
1930,KENTUCKY,1802,2623,68.69996187571483,East South Central,South
1930,LOUISIANA,2574,2105,122.28028503562945,West South Central,South
1930,MAINE,1646,800,205.75,New England,Northeast
1930,MARYLAND,1276,1636,77.99511002444987,South Atlantic,South
1930,MASSACHUSETTS,38809,4250,913.1529411764707,New England,Northeast
1930,MICHIGAN,44587,4834,922.3624327678941,East North Central,North Central
1930,MINNESOTA,6415,2576,249.02950310559007,West North Central,North Central
1930,MISSOURI,6598,3646,180.9654415798135,West North Central,North Central
1930,MONTANA,789,539,146.3821892393321,Mountain,West
1930,NEBRASKA,11334,1380,821.304347826087,West North Central,North Central
1930,NEVADA,25,92,27.173913043478258,Mountain,West
1930,NEW HAMPSHIRE,764,466,163.94849785407726,New England,Northeast
1930,NEW JERSEY,30941,4068,760.5948869223205,Middle Atlantic,Northeast
1930,NEW MEXICO,2543,427,595.5503512880563,Mountain,West
1930,NEW YORK,41130,12647,325.21546611844707,Middle Atlantic,Northeast
1930,NORTH CAROLINA,1481,3167,46.76349857909693,South Atlantic,South
1930,NORTH DAKOTA,796,682,116.71554252199414,West North Central,North Central
1930,OHIO,24662,6662,370.1891323926749,East North Central,North Central
1930,OKLAHOMA,6661,2401,277.42607246980424,West South Central,South
1930,OREGON,3236,956,338.4937238493724,Pacific,West
1930,PENNSYLVANIA,44485,9649,461.0322313193077,Middle Atlantic,Northeast
1930,RHODE ISLAND,268,686,39.067055393586,New England,Northeast
1930,SOUTH CAROLINA,282,1745,16.16045845272206,South Atlantic,South
1930,SOUTH DAKOTA,3006,693,433.7662337662338,West North Central,North Central
1930,TENNESSEE,5170,2619,197.40358915616648,East South Central,South
1930,TEXAS,7076,5844,121.08145106091719,West South Central,South
1930,UTAH,8700,509,1709.2337917485268,Mountain,West
1930,VERMONT,1021,360,283.61111111111114,New England,Northeast
1930,VIRGINIA,4866,2427,200.4944375772559,South Atlantic,South
1930,WASHINGTON,15625,1568,996.4923469387757,Pacific,West
1930,WEST VIRGINIA,2924,1733,168.72475476053089,South Atlantic,South
1930,WISCONSIN,24073,2950,816.0338983050847,East North Central,North Central
1930,WYOMING,768,226,339.82300884955754,Mountain,West
1931,ALABAMA,10650,2649,402.0385050962627,East South Central,South
1931,ARIZONA,2158,429,503.030303030303,Mountain,West
1931,ARKANSAS,952,1848,51.515151515151516,West South Central,South
1931,CALIFORNIA,32996,5824,566.5521978021978,Pacific,West
1931,COLORADO,6656,1056,630.3030303030303,Mountain,West
1931,CONNECTICUT,18371,1628,1128.4398034398034,New England,Northeast
1931,DELAWARE,3197,242,1321.0743801652893,South Atlantic,South
1931,FLORIDA,6369,1493,426.59075686537176,South Atlantic,South
1931,GEORGIA,4040,2924,138.1668946648427,South Atlantic,South
1931,IDAHO,131,454,28.854625550660796,Mountain,West
1931,ILLINOIS,53774,7687,699.5446858332249,East North Central,North Central
1931,INDIANA,23864,3257,732.6988025790605,East North Central,North Central
1931,IOWA,977,2482,39.36341659951652,West North Central,North Central
1931,KANSAS,1885,1881,100.2126528442318,West North Central,North Central
1931,KENTUCKY,5105,2652,192.49622926093514,East South Central,South
1931,LOUISIANA,387,2124,18.220338983050848,West South Central,South
1931,MAINE,3651,807,452.41635687732344,New England,Northeast
1931,MARYLAND,21107,1657,1273.8080869040434,South Atlantic,South
1931,MASSACHUSETTS,19552,4248,460.26365348399247,New England,Northeast
1931,MICHIGAN,7865,4798,163.92246769487286,East North Central,North Central
1931,MINNESOTA,5212,2614,199.38791124713083,West North Central,North Central
1931,MISSOURI,16925,3711,456.0765292374024,West North Central,North Central
1931,MONTANA,2322,540,430,Mountain,West
1931,NEBRASKA,387,1384,27.96242774566474,West North Central,North Central
1931,NEVADA,15,94,15.957446808510639,Mountain,West
1931,NEW HAMPSHIRE,1697,470,361.06382978723406,New England,Northeast
1931,NEW JERSEY,21952,4120,532.8155339805825,Middle Atlantic,Northeast
1931,NEW MEXICO,1461,436,335.0917431192661,Mountain,West
1931,NEW YORK,61743,12848,480.5650684931507,Middle Atlantic,Northeast
1931,NORTH CAROLINA,17348,3184,544.8492462311558,South Atlantic,South
1931,NORTH DAKOTA,1045,680,153.6764705882353,West North Central,North Central
1931,OHIO,25948,6694,387.6307140723036,East North Central,North Central
1931,OKLAHOMA,860,2403,35.7885975863504,West South Central,South
1931,OREGON,3061,966,316.8737060041408,Pacific,West
1931,PENNSYLVANIA,100196,9707,1032.2035644380344,Middle Atlantic,Northeast
1931,RHODE ISLAND,4529,681,665.0513950073422,New England,Northeast
1931,SOUTH CAROLINA,3903,1753,222.6468910439247,South Atlantic,South
1931,SOUTH DAKOTA,1904,694,274.35158501440924,West North Central,North Central
1931,TENNESSEE,6597,2657,248.28754234098608,East South Central,South
1931,TEXAS,2942,5907,49.80531572710344,West South Central,South
1931,UTAH,198,513,38.59649122807017,Mountain,West
1931,VERMONT,1207,359,336.2116991643454,New England,Northeast
1931,VIRGINIA,6733,2445,275.37832310838445,South Atlantic,South
1931,WASHINGTON,4068,1581,257.3055028462998,Pacific,West
1931,WEST VIRGINIA,5144,1740,295.632183908046,South Atlantic,South
1931,WISCONSIN,20070,2990,671.2374581939799,East North Central,North Central
1931,WYOMING,139,229,60.698689956331876,Mountain,West
1932,ALABAMA,310,2653,11.684885035808518,East South Central,South
1932,ARIZONA,91,426,21.36150234741784,Mountain,West
1932,ARKANSAS,112,1836,6.1002178649237475,West South Central,South
1932,CALIFORNIA,18199,5894,308.7716321683068,Pacific,West
1932,COLORADO,3837,1066,359.9437148217636,Mountain,West
1932,CONNECTICUT,6343,1637,387.4770922419059,New England,Northeast
1932,DELAWARE,62,245,25.30612244897959,South Atlantic,South
1932,FLORIDA,248,1521,16.305062458908612,South Atlantic,South
1932,GEORGIA,1257,2935,42.827938671209544,South Atlantic,South
1932,IDAHO,100,459,21.78649237472767,Mountain,West
1932,ILLINOIS,26112,7736,337.5387797311272,East North Central,North Central
1932,INDIANA,3541,3281,107.92441328863151,East North Central,North Central
1932,IOWA,192,2489,7.713941341904379,West North Central,North Central
1932,KANSAS,8229,1883,437.0154009559214,West North Central,North Central
1932,KENTUCKY,1999,2676,74.70104633781763,East South Central,South
1932,LOUISIANA,1952,2155,90.5800464037123,West South Central,South
1932,MAINE,11108,815,1362.9447852760736,New England,Northeast
1932,MARYLAND,1343,1678,80.0357568533969,South Atlantic,South
1932,MASSACHUSETTS,25811,4259,606.0342803474995,New England,Northeast
1932,MICHIGAN,60439,4780,1264.4142259414225,East North Central,North Central
1932,MINNESOTA,2966,2646,112.09372637944067,West North Central,North Central
1932,MISSOURI,2002,3746,53.44367325146824,West North Central,North Central
1932,MONTANA,7069,540,1309.074074074074,Mountain,West
1932,NEBRASKA,487,1386,35.13708513708514,West North Central,North Central
1932,NEVADA,6,96,6.25,Mountain,West
1932,NEW HAMPSHIRE,757,474,159.70464135021098,New England,Northeast
1932,NEW JERSEY,17094,4120,414.90291262135923,Middle Atlantic,Northeast
1932,NEW MEXICO,1825,441,413.83219954648524,Mountain,West
1932,NEW YORK,72438,13001,557.1725251903699,Middle Atlantic,Northeast
1932,NORTH CAROLINA,14648,3227,453.9200495816548,South Atlantic,South
1932,NORTH DAKOTA,3013,676,445.7100591715976,West North Central,North Central
1932,OHIO,54240,6717,807.5033497096917,East North Central,North Central
1932,OKLAHOMA,1252,2394,52.297410192147034,West South Central,South
1932,OREGON,7270,972,747.9423868312757,Pacific,West
1932,PENNSYLVANIA,51772,9764,530.2335108562064,Middle Atlantic,Northeast
1932,RHODE ISLAND,9970,677,1472.6735598227474,New England,Northeast
1932,SOUTH CAROLINA,4258,1748,243.59267734553777,South Atlantic,South
1932,SOUTH DAKOTA,1010,692,145.95375722543352,West North Central,North Central
1932,TENNESSEE,1943,2711,71.6709701217263,East South Central,South
1932,TEXAS,4993,5961,83.76111390706258,West South Central,South
1932,UTAH,112,517,21.663442940038685,Mountain,West
1932,VERMONT,4364,358,1218.9944134078212,New England,Northeast
1932,VIRGINIA,1514,2452,61.74551386623165,South Atlantic,South
1932,WASHINGTON,17170,1584,1083.9646464646466,Pacific,West
1932,WEST VIRGINIA,12871,1747,736.7487120778478,South Atlantic,South
1932,WISCONSIN,47664,3021,1577.7557100297913,East North Central,North Central
1932,WYOMING,557,230,242.17391304347825,Mountain,West
1933,ALABAMA,2224,2661,83.57760240511087,East South Central,South
1933,ARIZONA,1312,426,307.981220657277,Mountain,West
1933,ARKANSAS,6859,1854,369.9568500539374,West South Central,South
1933,CALIFORNIA,35840,5963,601.039745094751,Pacific,West
1933,COLORADO,447,1071,41.73669467787115,Mountain,West
1933,CONNECTICUT,6300,1642,383.6784409257004,New England,Northeast
1933,DELAWARE,352,248,141.93548387096774,South Atlantic,South
1933,FLORIDA,1008,1552,64.94845360824742,South Atlantic,South
1933,GEORGIA,6096,2950,206.64406779661016,South Atlantic,South
1933,IDAHO,1176,464,253.44827586206895,Mountain,West
1933,ILLINOIS,20781,7768,267.5205973223481,East North Central,North Central
1933,INDIANA,5940,3304,179.78208232445522,East North Central,North Central
1933,IOWA,977,2495,39.15831663326653,West North Central,North Central
1933,KANSAS,7892,1877,420.45817794352695,West North Central,North Central
1933,KENTUCKY,1954,2698,72.42401779095627,East South Central,South
1933,LOUISIANA,1122,2178,51.515151515151516,West South Central,South
1933,MAINE,139,821,16.930572472594395,New England,Northeast
1933,MARYLAND,762,1694,44.98229043683589,South Atlantic,South
1933,MASSACHUSETTS,24571,4282,573.8206445586175,New England,Northeast
1933,MICHIGAN,32800,4780,686.1924686192468,East North Central,North Central
1933,MINNESOTA,27992,2673,1047.2128694350915,West North Central,North Central
1933,MISSOURI,9185,3773,243.4402332361516,West North Central,North Central
1933,MONTANA,2599,541,480.40665434380776,Mountain,West
1933,NEBRASKA,2808,1385,202.7436823104693,West North Central,North Central
1933,NEVADA,3,96,3.125,Mountain,West
1933,NEW HAMPSHIRE,1180,477,247.37945492662473,New England,Northeast
1933,NEW JERSEY,38007,4107,925.4200146092037,Middle Atlantic,Northeast
1933,NEW MEXICO,761,449,169.4877505567929,Mountain,West
1933,NEW YORK,74621,13126,568.497638275179,Middle Atlantic,Northeast
1933,NORTH CAROLINA,20472,3268,626.438188494492,South Atlantic,South
1933,NORTH DAKOTA,2800,674,415.43026706231456,West North Central,North Central
1933,OHIO,23340,6740,346.2908011869436,East North Central,North Central
1933,OKLAHOMA,3181,2392,132.98494983277592,West South Central,South
1933,OREGON,2919,978,298.46625766871165,Pacific,West
1933,PENNSYLVANIA,42372,9784,433.0744071954211,Middle Atlantic,Northeast
1933,RHODE ISLAND,65,675,9.62962962962963,New England,Northeast
1933,SOUTH CAROLINA,6897,1752,393.66438356164383,South Atlantic,South
1933,SOUTH DAKOTA,2818,690,408.40579710144925,West North Central,North Central
1933,TENNESSEE,5117,2747,186.27593738623952,East South Central,South
1933,TEXAS,24553,6014,408.26405054871964,West South Central,South
1933,UTAH,5026,520,966.5384615384615,Mountain,West
1933,VERMONT,1527,357,427.7310924369748,New England,Northeast
1933,VIRGINIA,11315,2460,459.9593495934959,South Atlantic,South
1933,WASHINGTON,4500,1592,282.66331658291455,Pacific,West
1933,WEST VIRGINIA,6882,1752,392.8082191780822,South Atlantic,South
1933,WISCONSIN,11699,3040,384.8355263157895,East North Central,North Central
1933,WYOMING,618,230,268.69565217391306,Mountain,West
1934,ALABAMA,18272,2685,680.5214152700186,East South Central,South
1934,ARIZONA,1028,428,240.18691588785046,Mountain,West
1934,ARKANSAS,8572,1878,456.4430244941427,West South Central,South
1934,CALIFORNIA,31061,6060,512.5577557755776,Pacific,West
1934,COLORADO,21147,1075,1967.1627906976746,Mountain,West
1934,CONNECTICUT,6511,1650,394.6060606060606,New England,Northeast
1934,DELAWARE,4109,250,1643.6,South Atlantic,South
1934,FLORIDA,11428,1585,721.0094637223974,South Atlantic,South
1934,GEORGIA,27062,2964,913.0229419703104,South Atlantic,South
1934,IDAHO,1249,473,264.05919661733617,Mountain,West
1934,ILLINOIS,57797,7772,743.6567164179104,East North Central,North Central
1934,INDIANA,27830,3319,838.5055739680628,East North Central,North Central
1934,IOWA,12282,2510,489.3227091633466,West North Central,North Central
1934,KANSAS,11222,1868,600.7494646680942,West North Central,North Central
1934,KENTUCKY,14054,2722,516.3115356355621,East South Central,South
1934,LOUISIANA,5783,2202,262.62488646684835,West South Central,South
1934,MAINE,706,829,85.16284680337756,New England,Northeast
1934,MARYLAND,27103,1710,1584.970760233918,South Atlantic,South
1934,MASSACHUSETTS,52836,4305,1227.3170731707316,New England,Northeast
1934,MICHIGAN,9162,4798,190.9545644018341,East North Central,North Central
1934,MINNESOTA,10671,2695,395.95547309833023,West North Central,North Central
1934,MISSOURI,20564,3784,543.446088794926,West North Central,North Central
